deck,front,back,tags,note_type,media
PMBOK6 - Core Terms,"{{c1::Resource requirements}} identify resource types, quantities, assumptions, and availability.",Resource requirements,KA::Resource PG::Estimating,Cloze,
PMBOK6 - Core Terms,What does a resource calendar identify?,"Working days, hours, holidays, and availability of specific resources",KA::Resource PG::Estimating,Basic,
PMBOK6 - Core Terms,A {{c1::resource calendar}} shows when and for how long specific resources are available.,resource calendar,KA::Resource PG::Estimating,Cloze,
PMBOK6 - Core Terms,Why must Estimate Activity Resources be coordinated with Estimate Costs?,To ensure needed expertise and knowledge are sourced effectively,KA::Resource PG::Estimating,Basic,
PMBOK6 - Core Terms,{{c1::Estimate Activity Resources}} and {{c2::Estimate Costs}} are closely coordinated to manage expertise and procurement costs.,"Estimate Activity Resources, Estimate Costs",KA::Resource PG::Estimating,Cloze,
PMBOK6 - Core Terms,What is the purpose of Estimate Activity Resources?,To estimate team and physical resources required to perform project work,KA::Resource PG::Estimating,Basic,
PMBOK6 - Core Terms,"{{c1::Estimate Activity Resources}} identifies type, quantity, and characteristics of needed resources.",Estimate Activity Resources,KA::Resource PG::Estimating,Cloze,
PMBOK6 - Core Terms,Documentation of {{c1::team assignments}} records the team members and their roles and responsibilities for the project.,team assignments,KA::Resource PG::Executing,Cloze,
PMBOK6 - Core Terms,"When physical or team resources for a project are determined in advance, they are considered {{c1::pre-assigned}}.",pre-assigned,KA::Resource PG::Executing,Cloze,
PMBOK6 - Core Terms,What decision-making technique is used in Acquire Resources?,Multicriteria decision analysis,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria checks if a resource is available during the needed time period?,Availability,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria verifies if a resource fits within the prescribed budget?,Cost,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria checks if the resource has the capability required by the project?,Ability,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria for team resources checks if the member has relevant project experience?,Experience,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria evaluates familiarity with the customer or similar projects?,Knowledge,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria assesses if a team member can use a specific project tool?,Skills,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Which selection criteria evaluates whether a member can work well with others?,Attitude,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,"Which selection criteria considers time zone, location, and communication capabilities?",International factors,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,What is the key difference between internal and external project resources?,Internal: assigned from within; External: procured externally,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,Why might a project manager have limited control over resource selection?,"Matrix environments, unions, subcontractors, or organizational policies",KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,What are risks of not acquiring necessary resources?,"Delays, budget overruns, decreased quality, and increased risk",KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,What can a project manager do if required resources are unavailable?,Assign alternatives with no regulatory or mandatory violations,KA::Resource PG::Executing,Basic,
PMBOK6 - Core Terms,What is the goal of the Develop Team process?,"To improve competencies, interaction, and environment for better project performance",KA::Resource,Basic,
PMBOK6 - Core Terms,What are benefits of the Develop Team process?,"Improved teamwork, motivation, reduced attrition, and better project performance",KA::Resource,Basic,
PMBOK6 - Core Terms,What is the purpose of team performance assessments?,To evaluate team effectiveness and identify improvement needs,KA::Resource,Basic,
PMBOK6 - Core Terms,Team performance assessments can help identify needs for what interventions?,"Training, coaching, mentoring, or other resources",KA::Resource,Basic,
PMBOK6 - Core Terms,Individual and team assessments help reveal what?,"Strengths, weaknesses, and interaction styles",KA::Resource,Basic,
PMBOK6 - Core Terms,"{{c1::Individual and team assessments}} help the project manager understand preferences, aspirations, and interactions.",,KA::Resource,Cloze,
PMBOK6 - Core Terms,What is training in the context of project resource management?,Activities that enhance team member competencies,KA::Resource,Basic,
PMBOK6 - Core Terms,What are people generally motivated by?,"Opportunities to grow, be appreciated, and meet new challenges",KA::Resource,Basic,
PMBOK6 - Core Terms,Rewards are most effective when they satisfy a {{c1::valued individual need}}.,,KA::Resource,Cloze,
PMBOK6 - Core Terms,What is the goal of conflict management?,Timely and constructive conflict resolution,KA::Resource,Basic,
PMBOK6 - Core Terms,What does motivation provide in a team setting?,A reason to act and engage in decision making,KA::Resource,Basic,
PMBOK6 - Core Terms,How does negotiation benefit the team?,Builds trust and achieves consensus,KA::Resource,Basic,
PMBOK6 - Core Terms,What is the purpose of team building activities?,Enhance collaboration and social relations,KA::Resource,Basic,
PMBOK6 - Core Terms,Team building should be a {{c1::continuous process}} throughout the project.,,KA::Resource,Cloze,
PMBOK6 - Core Terms,{{c1::Colocation}} involves placing team members in the same location to improve collaboration.,,KA::Resource,Cloze,
PMBOK6 - Core Terms,What is the Tuckman ladder?,A model describing team development stages,KA::Resource,Basic,
PMBOK6 - Core Terms,What are the five stages of the Tuckman ladder?,"Forming, Storming, Norming, Performing, Adjourning",KA::Resource,Basic,
PMBOK6 - Core Terms,This phase is where the team members meet and learn about the project and their formal roles and responsibilities. Team members tend to be independent and not as open in this phase.,Forming,KA::Resource,Basic,
PMBOK6 - Core Terms,"During this phase, the team begins to address project work and decisions, but conflict may arise if collaboration is weak.",Storming,KA::Resource,Basic,
PMBOK6 - Core Terms,"In this phase, team members begin to adjust habits and trust each other.",Norming,KA::Resource,Basic,
PMBOK6 - Core Terms,Teams that reach this phase function as a well-organized unit and resolve issues effectively.,Performing,KA::Resource,Basic,
PMBOK6 - Core Terms,This phase involves wrapping up the project and releasing staff or transitioning them to other work.,Adjourning,KA::Resource,Basic,
PMBOK6 - Core Terms,What are project managers responsible for in team development?,"Inspiring, motivating, and enabling high team performance",KA::Resource,Basic,
PMBOK6 - Core Terms,"High-performing teams are characterized by {{c1::open communication, trust, and collaborative problem solving}}.",,KA::Resource,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Manage Team process?,"To optimize project performance through feedback, conflict management, and team changes",KA::Resource,Basic,
PMBOK6 - Core Terms,What is the key benefit of the Manage Team process?,"Influences behavior, manages conflict, resolves issues",KA::Resource,Basic,
PMBOK6 - Core Terms,What are key skills involved in managing a project team?,"Communication, conflict management, negotiation, and leadership",KA::Resource,Basic,
PMBOK6 - Core Terms,Why should project managers adjust their management style?,To align with the willingness and ability of team members,KA::Resource,Basic,
PMBOK6 - Core Terms,What are common sources of conflict in projects?,"Scarce resources, scheduling priorities, personal work styles",KA::Resource,Basic,
PMBOK6 - Core Terms,What are benefits of successfully managing conflict?,"Increased productivity, better decision making, improved relationships",KA::Resource,Basic,
PMBOK6 - Core Terms,When should conflict be addressed and how?,"Early, in private, using a direct, collaborative approach",KA::Resource,Basic,
PMBOK6 - Core Terms,Retreating from an actual or potential conflict situation; postponing the issue to be resolved later,Withdraw/Avoid,KA::Resource,Basic,
PMBOK6 - Core Terms,Emphasizing areas of agreement and conceding to maintain harmony,Smooth/Accommodate,KA::Resource,Basic,
PMBOK6 - Core Terms,Searching for mutually acceptable solutions that partially satisfy all parties.,Compromise/Reconcile,KA::Resource,Basic,
PMBOK6 - Core Terms,Pushing one's viewpoint at the expense of others; win-lose enforcement,Force/Direct,KA::Resource,Basic,
PMBOK6 - Core Terms,Open dialogue to reach consensus and commitment; incorporates multiple perspectives.,Collaborate/Problem Solve,KA::Resource,Basic,
PMBOK6 - Core Terms,What are some guidelines for effective decision making in resource management?,"Focus on goals, follow process, analyze info, consider risk",KA::Resource,Basic,
PMBOK6 - Core Terms,"{{c1::Emotional intelligence}} is the ability to identify, assess, and manage the emotions of oneself and others.",Emotional intelligence,KA::Resource,Cloze,
PMBOK6 - Core Terms,Why is influencing critical in matrix project environments?,PMs lack authority; must gain cooperation and support,KA::Resource,Basic,
PMBOK6 - Core Terms,What are key influencing skills?,"Persuasion, clear articulation, active listening, perspective awareness, mutual trust",KA::Resource,Basic,
PMBOK6 - Core Terms,{{c1::Leadership}} is the ability to lead a team and inspire them to do their jobs well.,Leadership,KA::Resource,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Control Resources process?,To ensure physical resources are available as planned and used appropriately,KA::Resource PG::Monitoring,Basic,
PMBOK6 - Core Terms,What is a key benefit of the Control Resources process?,Ensures resources are available at the right time and place and released when not needed,KA::Resource PG::Monitoring,Basic,
PMBOK6 - Core Terms,What types of resources are managed under the Control Resources process?,"Physical resources (equipment, materials, facilities, infrastructure)",KA::Resource PG::Monitoring,Basic,
PMBOK6 - Core Terms,"{{c1::Performance reviews}} measure, compare, and analyze planned resource utilization to actual resource utilization.",Performance reviews,KA::Resource PG::Monitoring,Cloze,
PMBOK6 - Core Terms,What are the steps involved in problem solving in resource control?,"Identify, Define, Investigate, Analyze, Solve, Check",KA::Resource PG::Monitoring,Basic,
PMBOK6 - Core Terms,What are common forms communication can take on a project?,"Written, Spoken, Gestural, Media-based, Word choice",KA::Communication,Basic,
PMBOK6 - Core Terms,What are examples of communication dimensions in projects?,"Internal, External, Formal, Informal, Hierarchical, Official, Unofficial, Written, Oral",KA::Communication,Basic,
PMBOK6 - Core Terms,Why is communication important in project management?,It bridges stakeholder differences and enhances understanding,KA::Communication,Basic,
PMBOK6 - Core Terms,What are the two parts of successful project communication?,Strategy development and communication execution,KA::Communication,Basic,
PMBOK6 - Core Terms,What do the 5Cs of written communication stand for?,"Correct grammar, Concise expression, Clear purpose, Coherent flow, Controlled ideas",KA::Communication,Basic,
PMBOK6 - Core Terms,What are supporting communication skills according to PMBOK?,"Listening, Cultural awareness, Stakeholder management, Persuasion, Motivation, Coaching, Negotiation, Conflict resolution",KA::Communication,Basic,
PMBOK6 - Core Terms,{{c1::Correct grammar and spelling}} is one of the 5Cs of written communication.,Correct grammar and spelling,KA::Communication,Cloze,
PMBOK6 - Core Terms,{{c1::Listening actively}} is a key communication skill for effective exchanges in project teams.,Listening actively,KA::Communication,Cloze,
PMBOK6 - Core Terms,What is a modern trend in project communication involving daily meetings (especially for Agile teams)?,Daily stand-ups with stakeholders and teams,KA::Communication,Basic,
PMBOK6 - Core Terms,{{c1::Social computing}} and social media are increasingly used to support information exchange and build trust.,Social computing,KA::Communication,Cloze,
PMBOK6 - Core Terms,What does a multifaceted communication approach involve?,Using various technologies and respecting stakeholder preferences,KA::Communication,Basic,
PMBOK6 - Core Terms,What tailoring considerations apply to communication technology?,"Availability, appropriateness, and cost-effectiveness",KA::Communication,Basic,
PMBOK6 - Core Terms,How does Agile handle evolving communication needs?,"Frequent updates, transparency, stakeholder reviews",KA::Communication,Basic,
PMBOK6 - Core Terms,"{{c1::Colocation}} and transparency support fast, effective communication in adaptive environments.",Colocation,KA::Communication,Cloze,
PMBOK6 - Core Terms,What is the purpose of Plan Communications Management?,To develop an approach to project communications based on stakeholder needs.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What is the key benefit of Plan Communications Management?,A documented plan to engage stakeholders with timely information.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,When should the communications management plan be reviewed and revised?,Regularly or at each new project phase.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What does communication requirements analysis determine?,The information needs of project stakeholders.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,"{{c1::Stakeholder information, channels, and project org}} influence communication requirements.","Stakeholder information, channels, and project org",KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,What are factors that affects the choice of communication technology?,"Urgency, reliability, ease, environment, or confidentiality.",KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Ease of use}} and availability affect the choice of communication technology.,Ease of use,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,What is a communication model?,"A representation of the communication process (linear, interactive, complex).",KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Encode}} is the process of converting a message into symbols for transmission.,Encode,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Transmit message}} sends the encoded message through a channel.,Transmit message,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Decode}} translates received data into a useful form.,Decode,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Acknowledge}} signals receipt of a message without confirming understanding.,Acknowledge,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Feedback/response}} confirms understanding and replies to the sender.,Feedback/response,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Noise}} refers to barriers that interfere with message transmission or comprehension.,Noise,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,What can cause challenges in cross-cultural communication?,"Differences in language, styles, processes, and expectations.",KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,"Which communication method is a real-time, two-way exchange?",Interactive communication,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,Which communication method sends info to recipients but doesn't confirm receipt?,Push communication,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,Which communication method requires recipients to access content at their own discretion?,Pull communication,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What is interpersonal communication?,Information exchange between individuals.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What defines small group communication?,Occurs within groups of about 3 to 6 people.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What is mass communication?,Minimal connection between sender and large audience.,KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,What is the purpose of a communication styles assessment?,"To determine stakeholder preferences for format, method, and content.",KA::Communication PG::Planning,Basic,
PMBOK6 - Core Terms,{{c1::Political awareness}} involves understanding formal/informal power and strategies.,Political awareness,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Cultural awareness}} helps prevent misunderstandings from stakeholder diversity.,Cultural awareness,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,{{c1::Escalation processes and frequency}} are elements of the communications management plan.,Escalation processes and frequency,KA::Communication PG::Planning,Cloze,
PMBOK6 - Core Terms,"{{c1::Manage Communications}} is the process of ensuring timely and appropriate collection, creation, distribution, storage, retrieval, and management of project information.",,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,Key benefit of {{c1::Manage Communications}} is enabling efficient and effective information flow.,,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,Decisions about media use in communication include choosing when to use {{c1::written vs oral}} or {{c1::formal vs informal}} formats.,,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,"Preparing agendas, managing attendance, and ensuring follow-up are part of {{c1::meeting management}}.",,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,"{{c1::Communication competence}} includes clarity of purpose, effective relationships, and leadership behaviors.",,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,Information about reactions that supports interactive communication is called {{c1::feedback}}.,,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,"Gestures, tone, and facial expressions are examples of {{c1::nonverbal}} communication.",,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,Clear and effective {{c1::presentations}} consider audience needs and project objectives.,,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,"Techniques of {{c1::active listening}} involve acknowledging, clarifying, confirming, understanding, and removing barriers to comprehension.",,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,{{c1::Networking}} provides informal influence and stakeholder support to improve project performance.,,KA::Communication PG::Executing,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Monitor Communications process?,Ensure information needs are met,KA::Communication PG::Monitoring,Basic,
PMBOK6 - Core Terms,Monitor Communications is performed during what period of the project?,Throughout the project,KA::Communication PG::Monitoring,Basic,
PMBOK6 - Core Terms,The key benefit of Monitor Communications is optimal information flow as defined in the {{c1::communications management plan}} and the {{c2::stakeholder engagement plan}}.,,KA::Communication PG::Monitoring,Cloze,
PMBOK6 - Core Terms,Monitor Communications helps determine if planned communication activities {{c1::had the desired effect}} on stakeholder support.,,KA::Communication PG::Monitoring,Cloze,
PMBOK6 - Core Terms,Which process may be triggered by findings from Monitor Communications?,Plan or Manage Communications,KA::Communication PG::Monitoring,Basic,
PMBOK6 - Core Terms,What are the two levels of risk in every project?,Individual and overall,KA::Risk,Basic,
PMBOK6 - Core Terms,{{c1::Individual project risk}} is an uncertain event or condition that affects project objectives.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,{{c1::Overall project risk}} is the effect of uncertainty on the project as a whole.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,What is the key benefit of Project Risk Management?,Improved project success,KA::Risk,Basic,
PMBOK6 - Core Terms,{{c1::Risk thresholds}} express the degree of acceptable variation around a project objective.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,What are the two main types of non-event risks?,Variability and ambiguity,KA::Risk,Basic,
PMBOK6 - Core Terms,{{c1::Variability risk}} is uncertainty about key characteristics of planned events.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,{{c1::Ambiguity risk}} is uncertainty about what might happen due to lack of knowledge.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,Emergent risks can be addressed by developing what?,Project resilience,KA::Risk,Basic,
PMBOK6 - Core Terms,{{c1::Integrated risk management}} aligns risk ownership across organizational levels.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,Tailoring factors for Project Risk Management.,"Project size, project complexity, project importance, development approach.",KA::Risk,Basic,
PMBOK6 - Core Terms,"{{c1::Development approach}} determines how risk processes are adapted (e.g., waterfall vs. agile).",,KA::Risk,Cloze,
PMBOK6 - Core Terms,What type of project environment incurs more uncertainty and risk?,High-variability,KA::Risk,Basic,
PMBOK6 - Core Terms,{{c1::Frequent reviews and cross-functional teams}} help manage risk in adaptive projects.,,KA::Risk,Cloze,
PMBOK6 - Core Terms,What is the purpose of the Plan Risk Management process?,Define how to conduct risk management,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Plan Risk Management}} should begin when a project is conceived and be completed early in the project.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What tool provides a hierarchical representation of potential sources of risk?,Risk Breakdown Structure (RBS),"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Risk categories}} provide a means for grouping individual project risks.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,A {{c1::risk breakdown structure (RBS)}} helps the team consider the full range of sources from which project risks may arise.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What determines acceptable levels of risk exposure in a project?,Stakeholder risk appetite,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Stakeholder risk appetite}} is expressed as measurable risk thresholds.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Risk thresholds}} reflect the appetite of stakeholders and guide acceptable variation around project objectives.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,Definitions of {{c1::risk probability and impact}} must reflect project context and stakeholder thresholds.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Impact definitions}} for threats and opportunities may use the same scale but with opposite meanings.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,A project may use {{c1::five levels}} for detailed risk assessment or {{c1::three levels}} for a simple process.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What matrix represents both threats and opportunities using probability and impact?,Probability and Impact Matrix,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Probability and impact matrix}} helps prioritize risks by plotting likelihood and consequence.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,Numeric values in a risk matrix can be multiplied to give a {{c1::risk score}}.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What is the purpose of the Identify Risks process?,Document risks and sources,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Identify Risks considers both {{c1::individual project risks}} and {{c2::overall project risk}}.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,Why should project team members be involved in risk identification?,Ownership and responsibility,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Brainstorming}} helps generate a list of project risks using guided idea generation.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Checklists}} are developed from historical projects to help identify recurring risks.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Interviews}} help identify risks through discussion with stakeholders and experts.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,Which analysis starts with a problem or benefit to trace risks or opportunities?,Root cause analysis,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Assumption and constraint analysis}} evaluates assumptions and constraints for risk potential.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"SWOT stands for Strengths, Weaknesses, Opportunities, and {{c1::Threats}}.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"{{c1::Document analysis}} identifies risks from reviewing plans, contracts, and records.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,A {{c1::prompt list}} offers categories or frameworks to help identify risks.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What is the name for a meeting held specifically to identify risks?,Risk workshop,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"{{c1::Risk register}} contains identified risks, owners, and responses.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What format helps ensure clarity in risk descriptions?,Structured risk statement,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What may be added to a risk register beyond causes and effects?,Triggers and timing,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Risk report}} summarizes sources of overall project risk and key threats/opportunities.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What two major outputs result from the Identify Risks process?,Risk register and risk report,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the purpose of the Perform Qualitative Risk Analysis process?,Prioritize individual risks,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"{{c1::Perform Qualitative Risk Analysis}} assesses probability, impact, and other characteristics of individual project risks.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"This process is performed {{c1::throughout the project}}, often before each iteration in agile environments.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Risk data quality assessment}} evaluates accuracy and reliability of risk data.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What does risk probability assessment consider?,Likelihood of occurrence,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does risk impact assessment consider?,Effect on project objectives,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Risk categorization}} helps determine areas most exposed to uncertainty.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What tool maps probability and impact to prioritize risks?,Probability and impact matrix,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,{{c1::Bubble charts}} can display three dimensions of risk data visually.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What is assigned to each risk during qualitative analysis?,Risk owner,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What role increases meeting effectiveness in qualitative risk analysis?,Skilled facilitator,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"The period of time within which a response to the risk is to be implemented in order to be effective. A short period indicates high {{c1::urgency}}.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The period of time before the risk might have an impact on one or more project objectives. A short period indicates high {{c1::proximity}}.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The period of time that may elapse after a risk has occurred before its impact is discovered. A short period indicates low {{c1::dormancy}}.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The ease with which the risk owner (or owning organization) can manage the occurrence or impact of a risk. Where management is easy, {{c1::manageability}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The degree to which the risk owner (or owning organization) is able to control the risk's outcome. Where the outcome can be easily controlled, {{c1::controllability}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The ease with which the results of the risk occurring, or being about to occur, can be detected and recognized. Where the risk occurrence can be detected easily, {{c1::detectability}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The extent to which the risk is related to other individual project risks. Where a risk is connected to many other risks, {{c1::connectivity}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The potential for the risk to have a positive or negative effect on the organization's strategic goals. Where the risk has a major effect on strategic goals, {{c1::strategic impact}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"The degree to which a risk is perceived to matter by one or more stakeholders. Where a risk is perceived as very significant, {{c1::propinquity}} is high.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What is the purpose of the Perform Quantitative Risk Analysis process?,Quantify overall project risk exposure,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Perform Quantitative Risk Analysis uses data from which prior process?,Perform Qualitative Risk Analysis,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"Uncertainty in cost, duration, or resources is modeled using {{c1::probability distributions}}.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,Optional activities added to represent risk impact if they occur are called {{c1::probabilistic branches}}.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What analysis simulates combined effects of risks to evaluate project outcomes?,Monte Carlo analysis,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What analysis calculates how often each element appears on the critical path?,Criticality analysis,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What tool shows the correlation of inputs to outcomes in descending order?,Tornado diagram,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What does sensitivity analysis determine in risk analysis?,Which risks have most impact,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Decision trees help evaluate multiple paths using what metric?,Expected monetary value,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"What diagram shows entities, influences, and relationships in uncertainty?",Influence diagram,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What document is updated with results of quantitative risk analysis?,Risk report,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Chances of success and range of outcomes reflect what risk measure?,Overall project risk exposure,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,An S-curve from Monte Carlo output is an example of a {{c1::detailed probabilistic analysis}}.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,What type of risks are listed based on sensitivity analysis results?,Prioritized list of individual project risks,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,"As quantitative analysis is repeated, what insights may emerge?",Trends in results,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What may be suggested as a result of the analysis to reduce exposure?,Recommended risk responses,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,What is the purpose of Plan Risk Responses?,Address project risk exposure,"KA::Risk,PG::Planning",Basic,
PMBOK6 - Core Terms,Plan Risk Responses is performed {{c1::throughout the project}}.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,"{{c1::Effective risk responses}} minimize threats, maximize opportunities, and reduce overall risk.",,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Secondary risks}} arise as a result of implementing a risk response.,,"KA::Risk,PG::Planning",Cloze,
PMBOK6 - Core Terms,{{c1::Contingency plans}} are developed if the selected risk strategy proves ineffective.,,"KA::Risk,PG::Planning",Cloze,
